master_offset,freq,path_delay,date,OT
12761,42885,3566647,2025-01-17 10:38:20.608021248,3626386.499
2426,36379,3566647,2025-01-17 10:38:21.608225024,3730980.329
5564,40245,3566647,2025-01-17 10:38:22.608036608,3785918.098
-2777,33573,3566647,2025-01-17 10:38:23.608158464,3628830.647
-73964,-38447,3618180,2025-01-17 10:38:24.608118272,3563429.691
-157668,-144341,3761252,2025-01-17 10:38:25.608078592,3528347.654
15483,-18490,3761252,2025-01-17 10:38:26.608121600,3464632.097
61797,32469,3761252,2025-01-17 10:38:27.608085760,3432999.314
-159816,-170605,3994633,2025-01-17 10:38:28.608103680,3481208.142
29701,-29033,3994633,2025-01-17 10:38:29.608116992,3499981.522
64706,14883,4015741,2025-01-17 10:38:30.608082176,3489154.92
83634,53222,4015741,2025-01-17 10:38:31.608102912,3480414.07
62795,57474,4017591,2025-01-17 10:38:32.608130048,3472304.127
175162,188679,3894552,2025-01-17 10:38:33.608306432,3498674.84
16499,82565,3894552,2025-01-17 10:38:34.608344064,3611489.016
46165,117180,3787303,2025-01-17 10:38:35.608119296,3731542.62
-32008,52857,3787303,2025-01-17 10:38:36.608151296,3757616.651
68886,144148,3671736,2025-01-17 10:38:37.608340736,3840846.453
16036,111964,3651009,2025-01-17 10:38:38.608315392,3980473.925
-107403,-6664,3633832,2025-01-17 10:38:39.608167168,4020093.164
974,69492,3633832,2025-01-17 10:38:40.608251136,4018160.91
-102566,-33756,3633832,2025-01-17 10:38:41.608353536,3992400.446
1878,39919,3592714,2025-01-17 10:38:42.608273408,3908359.547
4176,42780,3592714,2025-01-17 10:38:43.608386560,3794071.396
-6946,32911,3592714,2025-01-17 10:38:44.608392448,3726024.371
2867,40640,3592714,2025-01-17 10:38:45.608412416,3665492.967
-21482,17151,3592714,2025-01-17 10:38:46.608408576,3603008.295
-18020,14168,3592714,2025-01-17 10:38:47.608405760,3501808.44
136493,163275,3481135,2025-01-17 10:38:48.608261120,3469654.89
-146889,-79159,3592714,2025-01-17 10:38:49.608171776,3473116.88
-45654,-21990,3592714,2025-01-17 10:38:50.608408064,3476872.713
72024,81991,3592714,2025-01-17 10:38:51.608184064,3508482.601
-95120,-63545,3651362,2025-01-17 10:38:52.608432896,3496605.787
13845,16884,3651362,2025-01-17 10:38:53.608460544,3487277.301
-94992,-87800,3746278,2025-01-17 10:38:54.608464640,3480321.763
25497,4192,3746278,2025-01-17 10:38:55.608478208,3478943.885
48699,35043,3746278,2025-01-17 10:38:56.608472064,3492318.759
181784,182737,3582748,2025-01-17 10:38:57.608494080,3443819.712
235432,290921,3416518,2025-01-17 10:38:58.608377344,3413193.764
9308,135426,3416518,2025-01-17 10:38:59.608529664,3497225.572
-310975,-182064,3582748,2025-01-17 10:39:00.608533248,3504111.34
-108263,-72645,3582748,2025-01-17 10:39:01.608551936,3513417.677
-149532,-146393,3746278,2025-01-17 10:39:02.608490752,3571930.092
31043,-10677,3746278,2025-01-17 10:39:03.608547840,3628926.225
99628,67220,3714742,2025-01-17 10:39:04.608494336,3706775.973
30850,28331,3752953,2025-01-17 10:39:05.608425984,3718683.352
-13680,-6944,3753420,2025-01-17 10:39:06.608822016,3649928.408
44031,46663,3753420,2025-01-17 10:39:07.608556800,3450250.343
39886,55727,3753420,2025-01-17 10:39:08.608624640,3254879.519
89734,117541,3666234,2025-01-17 10:39:09.608593664,3284214.703
-11436,43291,3666234,2025-01-17 10:39:10.608401408,3448843.207
-16146,35150,3666234,2025-01-17 10:39:11.608556032,3582188.644
-20236,26217,3666234,2025-01-17 10:39:12.608554752,3699977.813
22336,62718,3666234,2025-01-17 10:39:13.608682752,3706698.284
-37491,9592,3666234,2025-01-17 10:39:14.608653312,3685320.677
-320454,-284619,3955916,2025-01-17 10:39:15.608668160,3701284.382
357755,297454,3643104,2025-01-17 10:39:16.608662784,3714622.483
-259359,-212333,3952234,2025-01-17 10:39:17.608675840,3693347.095
-137651,-168433,4083750,2025-01-17 10:39:18.608700416,3640493.824
88033,15956,4083750,2025-01-17 10:39:19.608499456,3583886.161
79083,33415,4083750,2025-01-17 10:39:20.608688128,3573321.649
268731,246788,3891262,2025-01-17 10:39:21.608694784,3571235.92
224853,283530,3712137,2025-01-17 10:39:22.608658432,3558690.018
-21467,104666,3712137,2025-01-17 10:39:23.608715520,3547893.839
1597,121289,3597751,2025-01-17 10:39:24.608730368,3693080.451
-86029,34143,3597751,2025-01-17 10:39:25.608744448,3758603.328
-193791,-99428,3692679,2025-01-17 10:39:26.608747264,3707902.905
-27603,8623,3692679,2025-01-17 10:39:27.608748032,3930736.785
38993,66938,3692679,2025-01-17 10:39:28.608844800,4049733.589
151844,191487,3477137,2025-01-17 10:39:29.608811776,4055591.076
-49089,36107,3477137,2025-01-17 10:39:30.608757504,3960412.471
-56246,14223,3477137,2025-01-17 10:39:31.608753664,3727128.088
-125599,-72004,3607337,2025-01-17 10:39:32.608633600,3549162.603
-149583,-133667,3707820,2025-01-17 10:39:33.608762624,3466639.575
-69508,-98467,3793162,2025-01-17 10:39:34.608744448,3411822.783
-2891,-52703,3815019,2025-01-17 10:39:35.608789248,3463991.071
119985,69306,3815019,2025-01-17 10:39:36.608802816,3546520.824
133607,118923,3707820,2025-01-17 10:39:37.608812288,3542249.943
118510,143909,3707820,2025-01-17 10:39:38.608804608,3451354.405
45580,106532,3633737,2025-01-17 10:39:39.608770816,3355504.005
-21808,52818,3633737,2025-01-17 10:39:40.608849152,3358010.812
-13571,54512,3633737,2025-01-17 10:39:41.608843008,3409910.314
-141942,-77930,3698948,2025-01-17 10:39:42.608787968,3537512.643
106717,128146,3581320,2025-01-17 10:39:43.608829952,3685388.393
-170071,-116627,3740936,2025-01-17 10:39:44.608843776,3793555.346
-11416,-8993,3740936,2025-01-17 10:39:45.608866304,3823410.011
170392,169390,3586146,2025-01-17 10:39:46.608878336,3762158.711
35304,85420,3558205,2025-01-17 10:39:47.608688384,3661789.034
-14357,46350,3596925,2025-01-17 10:39:48.608916224,3563089.62
-297202,-240802,3879755,2025-01-17 10:39:49.608799232,3508767.342
204543,171782,3596812,2025-01-17 10:39:50.608920320,3484475.092
93289,121891,3596812,2025-01-17 10:39:51.608532480,3515845.565
16071,72660,3596812,2025-01-17 10:39:52.608905216,3534915.561
-56634,4776,3652209,2025-01-17 10:39:53.608968448,3540670.559
-96130,-51710,3652209,2025-01-17 10:39:54.608943616,3640523.591
-12710,2871,3652209,2025-01-17 10:39:55.608809984,3602490.847
479592,491360,3652209,2025-01-17 10:39:56.609217280,3498241.484
-659970,-504324,3879487,2025-01-17 10:39:57.608974080,3458760.755
-120887,-163232,3879487,2025-01-17 10:39:58.609014016,3564471.586
-145453,-224064,4081960,2025-01-17 10:39:59.609014528,3658091.32
74775,-47472,4081960,2025-01-17 10:40:00.608996352,3536873.741
228338,128523,4042160,2025-01-17 10:40:01.608987392,3465264.359
140504,109191,4042160,2025-01-17 10:40:02.608988416,3450865.508
63008,73846,4042160,2025-01-17 10:40:03.608995328,3499490.847
152363,182103,3906111,2025-01-17 10:40:04.609002496,3557072.54
-21685,53764,3906111,2025-01-17 10:40:05.609031936,3374482.903
-199637,-130693,4042160,2025-01-17 10:40:06.609050624,3338521.968
137873,146925,3906111,2025-01-17 10:40:07.609048576,3726020.071
-1811,48603,3906111,2025-01-17 10:40:08.609074944,3944450.801
198446,248317,3757473,2025-01-17 10:40:09.609130752,4122252.86
-106958,2447,3751813,2025-01-17 10:40:10.609085440,4123732.944
-40227,37090,3751813,2025-01-17 10:40:11.609061632,4032682.609
40785,106034,3666343,2025-01-17 10:40:12.608981248,3967811.671
-25146,52339,3666343,2025-01-17 10:40:13.609063168,3876874.542
-40104,29837,3627979,2025-01-17 10:40:14.609072384,3778866.827
3889,61799,3627979,2025-01-17 10:40:15.609096960,3833225.721
-50431,8646,3627979,2025-01-17 10:40:16.608874496,3874378.434
-25263,18684,3599209,2025-01-17 10:40:17.609049088,3798722.184
4224,40592,3599209,2025-01-17 10:40:18.609093888,3693866.129
-3857,33779,3570316,2025-01-17 10:40:19.609030400,3579993.195
-77630,-41152,3652635,2025-01-17 10:40:20.609007616,3591937.185
-116324,-103135,3807455,2025-01-17 10:40:21.608912640,3554543.784
-11907,-33615,3807455,2025-01-17 10:40:22.609117952,3500717.864
45818,20538,3807455,2025-01-17 10:40:23.609182464,3487227.038
-15334,-26868,3807455,2025-01-17 10:40:24.609198592,3472922.311
188263,172128,3728943,2025-01-17 10:40:25.608982016,3463133.929
-234058,-193714,3992927,2025-01-17 10:40:26.609193984,3479414.034
270903,241030,3728943,2025-01-17 10:40:27.609190656,3480570.481
91714,143112,3701577,2025-01-17 10:40:28.609206016,3472131.239
-41317,37595,3701577,2025-01-17 10:40:29.609071616,3499696.142
-31362,35155,3701577,2025-01-17 10:40:30.609185792,3596645.728
-60222,-3114,3701577,2025-01-17 10:40:31.609052416,3699217.406
-107429,-68387,3779918,2025-01-17 10:40:32.609172224,3738865.503
-28378,-21565,3779918,2025-01-17 10:40:33.609057792,3767847.095
67794,66094,3770723,2025-01-17 10:40:34.609052928,3738666.457
-61382,-42744,3806654,2025-01-17 10:40:35.609046784,3752457.513
81392,81615,3770723,2025-01-17 10:40:36.609257216,3789174.657
93504,118145,3693840,2025-01-17 10:40:37.609256704,3619280.606
85494,138186,3648847,2025-01-17 10:40:38.609298688,3550611.734
-39665,38675,3648847,2025-01-17 10:40:39.609276672,3543282.094
-218605,-152164,3820489,2025-01-17 10:40:40.609064704,3553760.641
10532,11391,3770723,2025-01-17 10:40:41.609298688,3614078.661
204981,209000,3634481,2025-01-17 10:40:42.609272832,3691615.896
143388,208901,3488316,2025-01-17 10:40:43.609353216,3704816.789
14424,122953,3488316,2025-01-17 10:40:44.609340416,3714619.675
-32178,80679,3385978,2025-01-17 10:40:45.609319936,3733292.697
-103507,-304,3403241,2025-01-17 10:40:46.609282560,3665228.48
-82757,-10606,3403241,2025-01-17 10:40:47.609095168,3567701.201
-69137,-36877,3482894,2025-01-17 10:40:49.609016320,3573835.623
-33658,-22139,3482894,2025-01-17 10:40:50.609314816,3685082.857
51152,52573,3482894,2025-01-17 10:40:51.608946176,3618153.032
-76283,-59516,3575867,2025-01-17 10:40:52.609366016,3438375.859
2644,-3474,3575867,2025-01-17 10:40:53.609371392,3295553.285
-176367,-181692,3767010,2025-01-17 10:40:54.609365760,3219965.946
52372,-5863,3767010,2025-01-17 10:40:55.609398784,3203291.991
95230,52707,3767010,2025-01-17 10:40:56.609407744,3237248.684
53926,39972,3767010,2025-01-17 10:40:57.609368064,3273776.075
-113599,-111375,3914878,2025-01-17 10:40:58.609424896,3320490.336
79007,58183,3901130,2025-01-17 10:41:00.609359616,3380269.222
69996,72874,3938691,2025-01-17 10:41:01.609376512,3424313.13
-182476,-158599,4106703,2025-01-17 10:41:02.609349376,3489004.119
25360,-5506,4106703,2025-01-17 10:41:03.609264384,3598214.62
70069,57626,4092955,2025-01-17 10:41:05.609360640,3733684.527
-18654,-10076,4092955,2025-01-17 10:41:06.609486336,3725663.594
61259,87741,4092955,2025-01-17 10:41:08.609505792,3870610.405
-45750,-890,4092955,2025-01-17 10:41:09.609497088,3872080.263
269824,300959,3789622,2025-01-17 10:41:10.609505536,3836839.147
-1038,191904,3455844,2025-01-17 10:41:12.609502208,3892560.096
-231779,-39149,3551519,2025-01-17 10:41:13.609509120,4041599.588
-174586,-51489,3551126,2025-01-17 10:41:14.609424128,4038824.565
-197587,-126866,3653908,2025-01-17 10:41:15.609504512,4039494.684
1747,-7720,3684909,2025-01-17 10:41:17.609563648,3984794.316
118734,99216,3684516,2025-01-17 10:41:19.609577216,3864912.185
73785,89887,3684516,2025-01-17 10:41:20.609339904,3558466.419
-261866,-223628,3969413,2025-01-17 10:41:21.609569024,3287574.371
-24281,-64603,3969413,2025-01-17 10:41:22.609495552,3224283.623
109756,62150,3969413,2025-01-17 10:41:23.609575936,3298013.043
7388,-7291,3993095,2025-01-17 10:41:24.609574144,3411179.144
-133419,-145882,4179203,2025-01-17 10:41:25.609568512,3537825.515
344900,302649,3966922,2025-01-17 10:41:27.609587968,3603641.747
156725,217944,3966922,2025-01-17 10:41:28.609731840,3668178.768
73051,181287,3708867,2025-01-17 10:41:29.609611264,3602253.947
-121731,39456,3530547,2025-01-17 10:41:31.609616128,3676413.844
-82758,41910,3530547,2025-01-17 10:41:32.609633280,3860967.663
-113083,-13242,3530547,2025-01-17 10:41:33.609661696,3900408.768
-44601,21315,3530547,2025-01-17 10:41:34.609554176,3993512.763
-61032,-8497,3530547,2025-01-17 10:41:35.609649664,4113905.907
-16412,17814,3530547,2025-01-17 10:41:36.609690880,4023656.665
691,63289,3409667,2025-01-17 10:41:38.609671424,3786620.08
-238037,-175232,3605736,2025-01-17 10:41:39.609672192,3439135.75
-103659,-112265,3689336,2025-01-17 10:41:40.609695232,3318345.309
113975,86886,3636484,2025-01-17 10:41:42.609707008,3307117.677
62993,70096,3605736,2025-01-17 10:41:43.609731072,3318224.989
42458,68459,3605736,2025-01-17 10:41:44.609652480,3345881.865
7263,46001,3605736,2025-01-17 10:41:45.609620224,3393127.289
-36983,3934,3636484,2025-01-17 10:41:46.609644800,3351871.909
-18179,11643,3636484,2025-01-17 10:41:47.609525760,3274010.183
25899,50268,3636484,2025-01-17 10:41:48.609735936,3342707.037
28674,60812,3586730,2025-01-17 10:41:49.609517568,3520093.879
960,41701,3586730,2025-01-17 10:41:50.609742080,3612295.481
-13485,27544,3586730,2025-01-17 10:41:51.609377024,3602846.541
-33133,13170,3598480,2025-01-17 10:41:53.609820416,3512343.664
-39936,-3573,3598480,2025-01-17 10:41:54.609801216,3482826.007
-23314,1068,3598480,2025-01-17 10:41:55.609859328,3484216.346
-145739,-128351,3762463,2025-01-17 10:41:56.609761024,3506237.752
1530,-24804,3762463,2025-01-17 10:41:57.609728256,3507239.703
187028,161153,3680703,2025-01-17 10:41:58.609764096,3481696.429
-11000,62204,3565494,2025-01-17 10:42:00.609772800,3452056.433
13828,83732,3520277,2025-01-17 10:42:01.609828096,3436336.384
-43764,15709,3574733,2025-01-17 10:42:03.609904640,3444504.117
79068,99883,3482576,2025-01-17 10:42:05.609882880,3559297.311
-42908,1628,3520277,2025-01-17 10:42:06.609818368,3672299.015
30639,62302,3482576,2025-01-17 10:42:07.609917696,3646259.954
-18289,22566,3520277,2025-01-17 10:42:08.609930240,3509034.439
13232,8314,3613387,2025-01-17 10:42:10.609650944,3412769.402
111608,110660,3533438,2025-01-17 10:42:11.609772544,3370543.993
32442,64976,3523323,2025-01-17 10:42:12.609864704,3341197.793
1040,43307,3523323,2025-01-17 10:42:13.609804800,3349205.721
-522,42057,3523323,2025-01-17 10:42:14.609851648,3394474.588
-127302,-84880,3613462,2025-01-17 10:42:15.609848064,3366218.12
58076,79549,3523323,2025-01-17 10:42:17.609887488,3351771.864
53232,92609,3454995,2025-01-17 10:42:19.609960192,3410847.197
-2332,53015,3454995,2025-01-17 10:42:20.609974272,3469558.093
-5132,49515,3454995,2025-01-17 10:42:21.609904640,3407845.009
-10585,10055,3523323,2025-01-17 10:42:23.610019584,3367948.981
55725,73189,3454995,2025-01-17 10:42:24.610005504,3409909.627
80764,114946,3388530,2025-01-17 10:42:25.610023680,3460798.605
-38309,19011,3388530,2025-01-17 10:42:27.610011136,3387180.695
-19460,26368,3423982,2025-01-17 10:42:28.610064640,3353435.297
-71025,-42342,3484750,2025-01-17 10:42:30.610259968,3284891.934
22263,29639,3484750,2025-01-17 10:42:31.610051584,3309800.172
-12744,1311,3484750,2025-01-17 10:42:32.609985024,3366028.661
3235,23479,3484750,2025-01-17 10:42:34.610000896,3357966.076
-44388,-23174,3556223,2025-01-17 10:42:35.610078208,3236222.941
-70103,-62205,3652811,2025-01-17 10:42:36.610081024,3226129.522
256589,176517,3652811,2025-01-17 10:42:38.610032896,3246420.881
99928,96833,3663540,2025-01-17 10:42:39.610118912,3292618.304
23713,50596,3663540,2025-01-17 10:42:40.610140416,3333104.853
-16610,8129,3694399,2025-01-17 10:42:42.609959680,3344931.574
54366,74122,3694399,2025-01-17 10:42:43.610124544,3354580.435
-96776,-60710,3756703,2025-01-17 10:42:44.610068992,3348886.322
-6579,454,3756703,2025-01-17 10:42:45.610074624,3374770.757
-181396,-176337,3985104,2025-01-17 10:42:46.610082048,3610588.215
390767,353935,3735688,2025-01-17 10:42:48.610151168,3584919.586
-262363,-181965,3981576,2025-01-17 10:42:49.610061568,3537265.668
-63268,-61579,3981576,2025-01-17 10:42:50.610099968,3536387.237
-31839,-49130,4027915,2025-01-17 10:42:51.609804032,3560299.485
90953,173891,3709742,2025-01-17 10:42:53.610006272,3552878.89
-57240,52984,3709742,2025-01-17 10:42:54.610180352,3566216.804
99077,192129,3528384,2025-01-17 10:42:55.610175232,3629714.629
-83558,39217,3528384,2025-01-17 10:42:56.610173440,3734819.998
-100363,-2655,3528384,2025-01-17 10:42:57.610151168,3867481.35
-28139,39460,3528384,2025-01-17 10:42:58.610153984,3748160.101
-68479,-9322,3528384,2025-01-17 10:42:59.610102784,3814103.547
-39948,-1335,3528384,2025-01-17 10:43:00.610272768,3899505.721
38100,64729,3486747,2025-01-17 10:43:01.610236928,3810217.705
24270,62329,3486747,2025-01-17 10:43:02.610231808,3571665.77
11939,57279,3486747,2025-01-17 10:43:03.610333184,3479238.324
-52241,-134491,3868475,2025-01-17 10:43:05.610323968,3298492.052
163998,182641,3600167,2025-01-17 10:43:07.610346240,3306597.597
-25041,42801,3600167,2025-01-17 10:43:08.610291968,3331102.163
2637,62967,3600167,2025-01-17 10:43:09.610280448,3366185.897
4042,-52203,3925924,2025-01-17 10:43:11.610185728,3333661.768
65006,9974,3925924,2025-01-17 10:43:12.610309376,3302729.119
-132169,-136146,4097448,2025-01-17 10:43:14.610311168,3775105.025
-1803,-32418,4156982,2025-01-17 10:43:16.610328064,3540271.167
211262,180106,4033074,2025-01-17 10:43:17.610300416,3447320.856
51391,83613,4033074,2025-01-17 10:43:18.610330112,3425000.458
-38208,1574,4033074,2025-01-17 10:43:20.610188800,3800421.453
43662,71981,4033074,2025-01-17 10:43:21.610400512,3854963.535
106419,136751,3961575,2025-01-17 10:43:23.610389760,3848404.661
-203589,-141331,4149664,2025-01-17 10:43:24.610372096,4003579.556
-53305,-52124,4149664,2025-01-17 10:43:25.610389248,4046957.418
41327,26517,4149664,2025-01-17 10:43:26.610340608,4016714.67
44619,42207,4149664,2025-01-17 10:43:27.610483968,3907543.439
241168,252141,3944347,2025-01-17 10:43:28.610493952,3880042.295
-83936,-52490,4149664,2025-01-17 10:43:30.610496512,3896421.474
212951,219216,3945116,2025-01-17 10:43:31.610438144,3893618.533
-31410,38740,3985597,2025-01-17 10:43:32.610464256,3847607.551
-151411,-6220,3785542,2025-01-17 10:43:34.610419456,3992353.928
-103105,-3337,3785542,2025-01-17 10:43:35.610479104,4039689.989
35541,104377,3674594,2025-01-17 10:43:36.610535168,4035626.887
-26822,39039,3674508,2025-01-17 10:43:38.610508032,3931831.158
-13522,44292,3674508,2025-01-17 10:43:39.610503168,3959535.6
-173576,-119818,3785456,2025-01-17 10:43:40.610513152,3923685.927
-50195,-48510,3785456,2025-01-17 10:43:41.610562304,3811805.346
-12713,-26087,3881149,2025-01-17 10:43:42.610485248,3670860.978
28678,11490,3866630,2025-01-17 10:43:43.610586368,3508748.056
309609,311474,3602372,2025-01-17 10:43:45.610580736,3542961.005
-50502,44245,3678667,2025-01-17 10:43:46.610571008,3528867.22
96886,176483,3510102,2025-01-17 10:43:47.610366464,3477218.793
-27281,81382,3510102,2025-01-17 10:43:48.610603008,3465135.593
-71591,28887,3510102,2025-01-17 10:43:49.610417152,3521193.65
-66492,-26162,3576116,2025-01-17 10:43:51.610594560,3639344.723
46696,67079,3527876,2025-01-17 10:43:52.610488064,3707364.292
28197,62588,3527876,2025-01-17 10:43:53.610608128,3757737.008
-20763,7906,3527876,2025-01-17 10:43:55.610652672,3637114.297
-39832,-17392,3576116,2025-01-17 10:43:56.610658304,3470654.19
-219600,-209110,3769577,2025-01-17 10:43:57.610647808,3398262.586
57388,1998,3769577,2025-01-17 10:43:58.610595328,3292235.025
83452,45279,3769577,2025-01-17 10:43:59.610632960,3262850.309
307396,294258,3527876,2025-01-17 10:44:00.610662656,3297366.709
29997,109078,3527876,2025-01-17 10:44:01.610613248,3381124.257
-314520,-226440,3833928,2025-01-17 10:44:02.610655488,3345214.09
-224222,-230498,3987824,2025-01-17 10:44:03.610681600,3340926.878
16085,-57457,3987824,2025-01-17 10:44:04.610703616,3369224.485
254859,186142,3833928,2025-01-17 10:44:05.610707968,3401512.477
194541,178805,3833928,2025-01-17 10:44:07.610675456,3531279.247
-91877,-49251,4000989,2025-01-17 10:44:08.610690304,3678032.895
-32093,-17030,4000989,2025-01-17 10:44:09.610722304,3686479.224
2232,7667,4000989,2025-01-17 10:44:10.610728448,3562405.048
153101,159206,3901503,2025-01-17 10:44:11.610676224,3377674.222
-15585,36450,3901503,2025-01-17 10:44:12.610751488,3443424.027
2143,49503,3901503,2025-01-17 10:44:13.610754304,3700799.622
-1203,46800,3901503,2025-01-17 10:44:14.610711040,3885453.719
-103241,-55599,3972301,2025-01-17 10:44:15.610765568,3866495.77
301620,318289,3624762,2025-01-17 10:44:16.610801664,3812460.812
-52694,66943,3624762,2025-01-17 10:44:18.610787072,3761784.039
-110406,-6577,3624762,2025-01-17 10:44:19.610772992,3861778.89
-119947,-49240,3624762,2025-01-17 10:44:20.610793216,3817563.645
-400170,-365447,4010230,2025-01-17 10:44:21.610827520,3740802.623
4928,-80400,4010230,2025-01-17 10:44:22.610794752,3727889.867
132865,49016,4010230,2025-01-17 10:44:23.610874880,3708743.246
75301,127959,3785988,2025-01-17 10:44:25.610862848,3735576.923
-240939,-165690,4010230,2025-01-17 10:44:26.610834944,3658084.286
-57083,-54116,4011658,2025-01-17 10:44:27.610876672,3442529.449
45575,31417,4011658,2025-01-17 10:44:28.610759680,3358490.847
-70488,-70973,4132556,2025-01-17 10:44:29.610896384,3352685.554
20334,-1298,4132556,2025-01-17 10:44:30.610845440,3406984.268
52941,37409,4132556,2025-01-17 10:44:31.610884352,3622725.744
45028,45379,4132556,2025-01-17 10:44:32.610880512,3893561.756
293014,306873,3880226,2025-01-17 10:44:33.610882304,3827693.192
-345,101418,3880226,2025-01-17 10:44:34.610866944,3643890.332
-92991,1492,3880226,2025-01-17 10:44:36.610945280,3672659.242
-94729,-28143,3905980,2025-01-17 10:44:37.610955520,3865238.787
-22312,53969,3753511,2025-01-17 10:44:39.610977792,3907465.259
-14751,54836,3724633,2025-01-17 10:44:40.610972160,3991067.568
-14806,45196,3699239,2025-01-17 10:44:42.610949632,3979393.355
-41548,14012,3699239,2025-01-17 10:44:43.610981120,3849623.798
-52478,-9382,3719511,2025-01-17 10:44:44.610953472,3661165.636
-12641,14711,3719511,2025-01-17 10:44:45.611035648,3583825.263
20667,44227,3699239,2025-01-17 10:44:46.611015936,3624412.849
28472,74969,3642191,2025-01-17 10:44:48.611042048,3597725.926
-9949,45090,3642191,2025-01-17 10:44:49.610817792,3510063.244
-23592,28462,3642191,2025-01-17 10:44:50.611008768,3462275.24
24693,69670,3581596,2025-01-17 10:44:51.610989568,3444723.627
-64387,-12003,3642191,2025-01-17 10:44:52.611023360,3442294.353
-7436,23238,3662137,2025-01-17 10:44:54.611069184,3467675.137
-115745,-87302,3734360,2025-01-17 10:44:55.611063040,3495793.078
20074,13793,3734360,2025-01-17 10:44:56.611077120,3464458.962
21938,11379,3794193,2025-01-17 10:44:58.611076352,3412724.085
32973,28996,3771024,2025-01-17 10:44:59.611087616,3379981.522
107257,113172,3771024,2025-01-17 10:45:00.611072768,3371353.537
55250,93342,3751464,2025-01-17 10:45:01.611074560,3354183.837
-19166,35501,3751464,2025-01-17 10:45:02.611076864,3349292.697
-525,48392,3736089,2025-01-17 10:45:03.611137024,3379337.283
34344,83104,3753983,2025-01-17 10:45:04.611109376,3433444.908
-119260,-60197,3753983,2025-01-17 10:45:05.611093504,3505980.501
-6835,16450,3730966,2025-01-17 10:45:06.611093248,3542477.689
1206136,1241785,3719682,2025-01-17 10:45:08.612310528,3596475.926
-584421,-553487,3946560,2025-01-17 10:45:10.611084032,3560069.368
-17465,-161857,3946560,2025-01-17 10:45:11.611147520,3445818.338
7946,-141685,4116711,2025-01-17 10:45:12.611097088,3433941.362
203403,56155,4116711,2025-01-17 10:45:13.611181312,3399669.357
101896,15669,4140566,2025-01-17 10:45:14.611120384,3408218.936
120339,120553,4099816,2025-01-17 10:45:16.611138560,3464268.135
346861,383177,3763560,2025-01-17 10:45:17.611194368,2904016.026
-121838,28117,3739704,2025-01-17 10:45:19.611144192,3327815.732
-79626,33778,3739704,2025-01-17 10:45:20.611201536,3739838.869
10494,61511,3699395,2025-01-17 10:45:22.611209984,3922142.808
-80509,-26344,3763560,2025-01-17 10:45:23.610981376,4006980.435
7652,37665,3699395,2025-01-17 10:45:24.611186688,3997687.071
5741,38049,3699395,2025-01-17 10:45:25.611276288,3961244.048
112785,146815,3622478,2025-01-17 10:45:26.611232768,3864247.94
-42920,24946,3622478,2025-01-17 10:45:27.611273984,3658521.682
-14589,40401,3622478,2025-01-17 10:45:28.611278848,3396379.805
-113856,-63243,3683248,2025-01-17 10:45:29.611301888,3316170.559
15658,32114,3683248,2025-01-17 10:45:30.611264512,3314834.096
-23082,-1928,3712394,2025-01-17 10:45:31.611241728,3341958.047
-1680,12549,3712394,2025-01-17 10:45:32.611330816,3366278.833
-527,13198,3712394,2025-01-17 10:45:33.611336448,3400015.554
-27128,-13561,3761838,2025-01-17 10:45:34.611279872,3391419.471
49701,55130,3761838,2025-01-17 10:45:35.611331584,3335180.149
19927,48232,3710403,2025-01-17 10:45:37.611306240,3268312.014
56030,90313,3710403,2025-01-17 10:45:38.611340288,3302369.737
-44304,6788,3725028,2025-01-17 10:45:39.611366656,3353265.496
53374,81066,3732832,2025-01-17 10:45:41.611283456,3390103.624
57818,93489,3677922,2025-01-17 10:45:43.611410688,3434247.714
-43138,3695,3677922,2025-01-17 10:45:45.611409664,3447095.797
-6337,27555,3725028,2025-01-17 10:45:46.611409920,3406569.794
-21990,10001,3677922,2025-01-17 10:45:47.611194880,3369226.487
-30630,-5236,3725028,2025-01-17 10:45:48.611403264,3344604.968
-169090,-141246,3868770,2025-01-17 10:45:50.611356416,3368238.61
-622,-23505,3868770,2025-01-17 10:45:51.611431936,3335951.522
79242,56172,3868770,2025-01-17 10:45:52.611428096,3314850.744
-115877,-143550,4145793,2025-01-17 10:45:54.611459072,3277272.197
61963,-473,4145793,2025-01-17 10:45:55.611479552,3286642.972
240901,197054,4013571,2025-01-17 10:45:56.611463936,3301771.921
114157,142580,3907710,2025-01-17 10:45:57.611475200,3337014.81
-32569,98836,3731927,2025-01-17 10:45:59.611396608,3345181.719
-94915,26720,3731927,2025-01-17 10:46:00.611502336,3405126.258
-105412,-12252,3731927,2025-01-17 10:46:01.611468800,3524204.348
-94057,-32520,3731927,2025-01-17 10:46:02.611470336,3580726.294
55562,24525,3933743,2025-01-17 10:46:04.611351040,3725517.441
31087,16719,3933743,2025-01-17 10:46:05.611515648,3835868.192
18764,13722,3933743,2025-01-17 10:46:06.611543552,3779376.888
-56825,-56238,4059896,2025-01-17 10:46:07.611549696,3635307.037
39982,23522,4059896,2025-01-17 10:46:08.611563264,3456763.158
63664,59198,4059896,2025-01-17 10:46:09.611533824,3240394.966
205968,187417,3967952,2025-01-17 10:46:11.611512320,3259948.822
110336,153576,3941176,2025-01-17 10:46:12.611408640,3310289.588
-7979,68362,3941176,2025-01-17 10:46:13.611546880,3557539.073
-48881,25066,3941176,2025-01-17 10:46:14.611557632,3565665.293
